screen_name,id_str,created_at,coordinates,place,text,geo_location,text_count
CA125SY,1153491295966507008,2019-07-23 02:25:30,,,Monitoring the local river levels in Braithwaite for the flood group on 23 Jul 2019 03:25 https://t.co/Tz3OjlNh4z,,17
U2fantrev,1153491238546358272,2019-07-23 02:25:16,,,@michaelmannman The Saddledome did flood back in 2013... good call. That was not fun.,,14
CNNweather,1153491162466066432,2019-07-23 02:24:58,,,Flash Flood Warnings continue for parts of the New York Metro until later this evening. Radar estimates 2 to 3 inch… https://t.co/x72mhjFs9G,,22
DiasporaEmbassy,1153491148746498049,2019-07-23 02:24:55,,,"Jordan Flood Hazard Map: Integrated Context Analysis, July 2019 – Jordan. 
Executive summary The Integrate... https://t.co/0F0a5gTvBB",,16
DiasporaUnivers,1153491139997184002,2019-07-23 02:24:53,,,"Jordan Flood Hazard Map: Integrated Context Analysis, July 2019 – Jordan. 
Executive summary The Integrate... https://t.co/j4wUq055go",,16
VenkyRDass,1153491118169845761,2019-07-23 02:24:48,,,@ShatruganSinha Now that u have shat something through ur mouth go rest ! No comments on flood in Bihar ????,,20
answered7,1153491099383734273,2019-07-23 02:24:43,,,"@WX1BOX 1.47 "" of rain in less than 45 minutes in acushnet,ma. Window wells started to flood to the top and started… https://t.co/bvvP3poGg4",,23
scotnews_edits,1153491086146461703,2019-07-23 02:24:40,,,VIDEO: Stonehaven's 140-year-old 'white bridge' removed as flood defence works contin… https://t.co/qIdUek7FP5 ➜… https://t.co/9LFSXMvHqw,,14
CecilCountyDES,1153491068794503168,2019-07-23 02:24:36,,,Flash Flood Watch issued July 22 at 9:29PM EDT until July 23 at 8:00AM EDT by NWS https://t.co/zPuaQbRFH1,,18
CecilCounty_DES,1153491068354101248,2019-07-23 02:24:36,,,Flash Flood Watch issued July 22 at 9:29PM EDT until July 23 at 8:00AM EDT by NWS https://t.co/t1FRGHpajj,,18
OakvilleWx,1153491039367454727,2019-07-23 02:24:29,,,Flood Warning issued July 22 at 9:18PM CDT until further notice by NWS https://t.co/Z6qzcGHd1J #stlwx,,15
nashwxnet,1153491032274870274,2019-07-23 02:24:27,,,"The National Weather Service in Nashville has issued a

* Flood Advisory for...
  Southeastern Davidson County in M… https://t.co/zJas6vuCrY",,19
stjblair,1153491026260254720,2019-07-23 02:24:26,,"Place(_api=<tweepy.api.API object at 0x000002C01AF33C18>, id='c0b8e8dc81930292', url='https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json', place_type='city', name='Baltimore', full_name='Baltimore, MD', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002C01AF33C18>, type='Polygon', coordinates=[[[-76.7115205, 39.197211], [-76.529443, 39.197211], [-76.529443, 39.372215], [-76.7115205, 39.372215]]]), attributes={})","@_ms_flood Just think of all you're options, in lovely South Central PA",,12
iembot_okx,1153491025006120962,2019-07-23 02:24:25,"{'type': 'Point', 'coordinates': [-73.79, 41.1]}","Place(_api=<tweepy.api.API object at 0x000002C01AF33C18>, id='8788aa1675cd9146', url='https://api.twitter.com/1.1/geo/id/8788aa1675cd9146.json', place_type='city', name='Hawthorne', full_name='Hawthorne, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002C01AF33C18>, type='Polygon', coordinates=[[[-73.811171, 41.094566], [-73.77392, 41.094566], [-73.77392, 41.114014], [-73.811171, 41.114014]]]), attributes={})","At 6:56 PM EDT, Mount Pleasant [Westchester Co, NY] BROADCAST MEDIA reports FLASH FLOOD. FLOODING ON SAW MILL RIVER… https://t.co/mJgNY7ZIkV","{'type': 'Point', 'coordinates': [41.1, -73.79]}",20
iembot_ohx,1153491023777161221,2019-07-23 02:24:25,,,"OHX issues Areal Flood Advisory for Davidson, Wilson [TN] till Jul 22, 11:30 PM CDT https://t.co/G629PmdyYE",,16
wolfgar77,1153491005707960321,2019-07-23 02:24:21,,,@JaTapps @RlalbrechtTroy @Canna420Uk @PainesReason @citizenscienti3 @EBatterson @kyhilist_ @geraldpayne25… https://t.co/P4lFP8kFbB,,9
gesb2,1153490996694540288,2019-07-23 02:24:19,,,@DawnNovelli @HoodlumRIP @1zzyzyx1 @FrancisWegner @Msmariablack @thmscog @Clarendafalls @Flaminglunatic1… https://t.co/aWVAdqXTr2,,9
NUABHOE,1153490986292502528,2019-07-23 02:24:16,,,@jellyangeI Ain’t you got a flash flood to worry about 😪,,11
BABlESEOK,1153490938351751168,2019-07-23 02:24:05,,,"ANTYWAYS, the flash flood warning came, the storm ripped the screen off my window, and soaked half my bed :)",,20
FD_Unveilings,1153490927308029952,2019-07-23 02:24:02,,,"More than 120 Killed, 6 Million Affected by Floods in India and Nepal
HeatMap Column 4&gt; https://t.co/AM0Vy5W77X… https://t.co/klDtsItVOb",,18
DrJHarmon,1153490911311122433,2019-07-23 02:23:58,,"Place(_api=<tweepy.api.API object at 0x000002C01AF33C18>, id='dd9c503d6c35364b', url='https://api.twitter.com/1.1/geo/id/dd9c503d6c35364b.json', place_type='admin', name='Pennsylvania', full_name='Pennsylvania, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002C01AF33C18>, type='Polygon', coordinates=[[[-80.519851, 39.719801], [-74.689517, 39.719801], [-74.689517, 42.516072], [-80.519851, 42.516072]]]), attributes={})",This is a pic from our elem school which was struck by a flash flood this past weekend. 1' of water throughout the… https://t.co/cAtn8ednev,,24
Richard32365285,1153490902398251008,2019-07-23 02:23:56,,,HEY PAC I WILL FLOOD THE WORLD WITH JESUS AND THE FLOODED WILL COME TO GOD !!!!,,17
RlalbrechtTroy,1153490899273441280,2019-07-23 02:23:55,,,@wolfgar77 @JaTapps @Canna420Uk @PainesReason @citizenscienti3 @EBatterson @kyhilist_ @geraldpayne25 @JohnJotink… https://t.co/FRVVwXsNlS,,10
b_ellicott,1153490855602348034,2019-07-23 02:23:45,,"Place(_api=<tweepy.api.API object at 0x000002C01AF33C18>, id='01a9a39529b27f36', url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', place_type='city', name='Manhattan', full_name='Manhattan, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002C01AF33C18>, type='Polygon', coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]), attributes={})","Flash flood 💦
Heat wave🔥
Flash flood 💦
Heatwave 🔥
#ClimateCrisis",,11
lidija_sekaric,1153490846039400449,2019-07-23 02:23:43,,,@Lainey_Trimble I don’t think so. Both parts of Williamsburg and Staten island flooded. Flash flood.,,15
dollyiana_,1153490810396184582,2019-07-23 02:23:34,,,Tf something ain’t right in NY it don’t even flood like this. https://t.co/UoAXDUjrI1,,13
WingedWarlock,1153490732432461824,2019-07-23 02:23:16,,,@SacredShadowsS But...he saved me. Just like you saved me. {But there was a difference. You weren’t asking for some… https://t.co/AL1EViF5Ar,,20
dignified_n_old,1153490718133854208,2019-07-23 02:23:12,,,"@rachelmillman I’m so sorry, I remember that other flood and my heart dropped when I saw that video",,18
devonthesavage,1153490717077102594,2019-07-23 02:23:12,,"Place(_api=<tweepy.api.API object at 0x000002C01AF33C18>, id='011add077f4d2da3', url='https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json', place_type='city', name='Brooklyn', full_name='Brooklyn, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002C01AF33C18>, type='Polygon', coordinates=[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]]), attributes={})","ny make me sick sometimes 😂 why is this bum selling hand rags saying ""u gone need this. it was a flash flood &amp; water is wet!"" 😭",,28
ParvezRV,1153490684277665794,2019-07-23 02:23:04,,,"When flood comes, fish eat ants. But when water dries, ants eat fish. Life gives chance to everyone, just wait for… https://t.co/lgaIqhtPt3",,22
meztermind,1153490663465508866,2019-07-23 02:22:59,,,I appreciate you super sweet friend that took the time out of your way to message me and make sure I was alright...… https://t.co/iqrOs9Cv7J,,24
JaTapps,1153490568267218944,2019-07-23 02:22:36,,,@wolfgar77 @citizenscienti3 @RlalbrechtTroy @Canna420Uk @PainesReason @EBatterson @kyhilist_ @geraldpayne25… https://t.co/BjTspKYkMB,,9
mangohutmusic,1153490521811275777,2019-07-23 02:22:25,,,"Flash flood warnings aren't gonna stop us from playing!

#fmbar #openmic #music #mangohut #originalmusic @ FM Resta… https://t.co/dLHsFjLqqm",,18
JLVazquez06,1153490496020537344,2019-07-23 02:22:19,,,"Where is @aoc at?

Yes! I remember!
She is in Texas fighting for the rights of illegal immigrants (Non US Citizens)… https://t.co/bD0FdxNgbm",,22
citizenscienti3,1153490449446973440,2019-07-23 02:22:08,,,@wolfgar77 @RlalbrechtTroy @Canna420Uk @PainesReason @EBatterson @kyhilist_ @geraldpayne25 @JohnJotink… https://t.co/vC4vcnt1jU,,9
TrueFloodRisk,1153490446674477057,2019-07-23 02:22:07,,,@aweberNRDC @joelscataNRDC https://t.co/r5ZxPCuxV4 offer users a free look up to calculate their property's first f… https://t.co/XGL1lteFro,,16
warcabbitMWM,1153490428496207872,2019-07-23 02:22:03,,,"On the one hand, if they had a classic beetle it wouldn't have been flood-totaled, on the other hand, it would have… https://t.co/iFHgpZqHWz",,23
triskeleweb,1153490394891640832,2019-07-23 02:21:55,,,@REALmillerfinch May everyone be safe in this terrible flood.,,9
theleftchapter,1153490370023567361,2019-07-23 02:21:49,,,"'The People Have Spoken': Estimated 400,000 Puerto Ricans Flood Streets to Demand Rosselló Resign Immediately -… https://t.co/fSgzw5UmvB",,17
cassv123,1153490334162313217,2019-07-23 02:21:41,,,@DanRDimicco How is it possible to flood the country with Chinese steel with 25% tariff on all steel?  Only steel f… https://t.co/YUunuf8fHj,,22
EMorey4,1153490317158559747,2019-07-23 02:21:37,,,"@leahmcelrath Urban “flood water” isn’t just water. 
Also bugs, animals, and other gross stuff...
Good reminder to those inexperienced....",,19
iembot_okx,1153490295486631942,2019-07-23 02:21:31,"{'type': 'Point', 'coordinates': [-73.73, 41.2]}","Place(_api=<tweepy.api.API object at 0x000002C01AF33C18>, id='8898efaeb359f85c', url='https://api.twitter.com/1.1/geo/id/8898efaeb359f85c.json', place_type='city', name='Mount Kisco', full_name='Mount Kisco, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002C01AF33C18>, type='Polygon', coordinates=[[[-73.750542, 41.176326], [-73.710064, 41.176326], [-73.710064, 41.223117], [-73.750542, 41.223117]]]), attributes={})","At 5:29 PM EDT, Mount Kisco [Westchester Co, NY] BROADCAST MEDIA reports FLASH FLOOD. NY128 (ARMONK RD) CLOSED IN B… https://t.co/KiiQUYdhCZ","{'type': 'Point', 'coordinates': [41.2, -73.73]}",21
dan_march,1153490281053818881,2019-07-23 02:21:28,,,@rdlln @prageru @benshapiro @dinahashem_ The right loves free speech so much that anyone who criticizes Trump or th… https://t.co/P0d4QBccJn,,19
racheline_m,1153490274687102976,2019-07-23 02:21:26,,,"@jvfriedman Yeah, that's 4th avenue. It's low, and it tends to flood but usually not more than a few inches. I assu… https://t.co/y9BZvzLvl4",,23
leezymafia,1153490220966404097,2019-07-23 02:21:14,,,like there’s not a place i’d have to be that bad to walk through water in NYC during a flood. you couldn’t pay me,,24
CBS7News,1153490170844499968,2019-07-23 02:21:02,,,A Flash Flood warning is now in effect for parts of Midland and Ector Counties including the cities of Midland and… https://t.co/NTb8A2UMe7,,22
_ms_flood,1153490001373605889,2019-07-23 02:20:21,,,"@typical_todd 43/42 best doggo, me encanta",,6
FelixRooldan,1153489984239783936,2019-07-23 02:20:17,,,"We're the one summoning the flood and hurricane what are you talking about? We're, so powerful https://t.co/C1fxrQHWym",,17
shrinetwork,1153489944674885633,2019-07-23 02:20:08,,,"170 Dead, Over 1 Crore Affected In Assam, Bihar Floods https://t.co/YZCnDJ8Ic4 https://t.co/8PykFSpx2l",,12
RamNaitik,1153489940098899968,2019-07-23 02:20:07,,,"170 Dead, Over 1 Crore Affected In Assam, Bihar Floods https://t.co/DdXfqgxfEE https://t.co/kUnxcUTRG1",,12
RichaRockz,1153489939679436800,2019-07-23 02:20:07,,,"170 Dead, Over 1 Crore Affected In Assam, Bihar Floods https://t.co/bVOv9b4hdl https://t.co/nrdJIi3ikR",,12
PratibhaVermaa,1153489938685386752,2019-07-23 02:20:06,,,"170 Dead, Over 1 Crore Affected In Assam, Bihar Floods https://t.co/4zcQlzQyN3 https://t.co/biyzwttCwW",,12
Suvendu_RT,1153489938387652610,2019-07-23 02:20:06,,,"170 Dead, Over 1 Crore Affected In Assam, Bihar Floods https://t.co/HX78GwoU9p https://t.co/DLJxaM7JdT",,12
NSWN_SevereWx,1153489928396910593,2019-07-23 02:20:04,,,"NWS St Louis MO issued a Flood Warning for Jefferson, MO; St. Louis, MO. Expiring at 09:18 PM (Local)",,19
fedupwithtrump1,1153489909245796352,2019-07-23 02:19:59,,,@McGeezer67 Yes!!’  Something tells me that the Russians and China are preparing for our elections!  We need to mak… https://t.co/4iCp4U5npN,,20
leezymafia,1153489903168176128,2019-07-23 02:19:58,,,son imagine walking in dirty ass new york flood water. i’d rather die 😭 https://t.co/eKbdoiNjF7,,15
ryefish13,1153489898168414209,2019-07-23 02:19:57,,,You ever see a picture and then all the bad memories flood back in?,,14
BlairWeather,1153489866623193094,2019-07-23 02:19:49,,,Flood Advisory issued July 22 at 9:18PM CDT until further notice by NWS,,13
OakvilleWx,1153489812546039808,2019-07-23 02:19:36,,,Flood Warning issued July 22 at 9:13PM CDT until further notice by NWS https://t.co/2wUenEZjoQ #stlwx,,15
FERNANDODL,1153489795185643522,2019-07-23 02:19:32,,"Place(_api=<tweepy.api.API object at 0x000002C01AF33C18>, id='fedbd9fc207aae2a', url='https://api.twitter.com/1.1/geo/id/fedbd9fc207aae2a.json', place_type='city', name='San Bernardino', full_name='San Bernardino, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002C01AF33C18>, type='Polygon', coordinates=[[[-117.401199, 34.0503113], [-117.1869926, 34.0503113], [-117.1869926, 34.219539], [-117.401199, 34.219539]]]), attributes={})",@SIENNAWESTLAND It okay as long your not in flood with sewer rat or  gator . Like that movie lol,,19
StarfishSLG,1153489774130487296,2019-07-23 02:19:27,,,@RawStory @Submarine_Guy DO NOT play in flood waters. #PSA #Toxic,,10
Denis__Flood,1153489740932485120,2019-07-23 02:19:19,,"Place(_api=<tweepy.api.API object at 0x000002C01AF33C18>, id='3797791ff9c0e4c6', url='https://api.twitter.com/1.1/geo/id/3797791ff9c0e4c6.json', place_type='city', name='Toronto', full_name='Toronto, Ontario', country_code='CA', country='Canada', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002C01AF33C18>, type='Polygon', coordinates=[[[-79.639319, 43.403221], [-78.90582, 43.403221], [-78.90582, 43.855401], [-79.639319, 43.855401]]]), attributes={})",@turr1959 Caught needer one bye!,,5
athomelastnight,1153489736197185538,2019-07-23 02:19:18,,,never let your fortune telling neighbor pull you into her house in the middle of a flash flood,,18
NikoliGuerra,1153489728689209344,2019-07-23 02:19:16,,,@Rundvelt @dave_spirit2001 @washingtonpost What? Workers cant flood the market and force the market to respond ...… https://t.co/eYuk8fbaow,,17
Shenita_DPT,1153489706304200704,2019-07-23 02:19:11,,,Global warming at full effect and theres flash flood warnings until tuesday evening. https://t.co/0quA8uQwd9,,14
LauraWalkerKC,1153489693075529728,2019-07-23 02:19:08,,,"@NeverTrumpTexan @morningmoneyben lol I'll come with you Ben.  I had to watch Twitter flood me with ""the lies were… https://t.co/KmfveD5gG1",,20
_ms_flood,1153489692433768448,2019-07-23 02:19:08,,,"@stjblair I’m not!

*goes back to Harrisburg-area apartment hunting*",,9
trophybucknews,1153489669457358857,2019-07-23 02:19:02,,,07-22 | Large Numbers of Juvenile Bass Indicate Llano River Recovering From Historic Flood Event #TexasFishing… https://t.co/gTPwRu3M4e,,17
doctor_not_mrs,1153489580680724480,2019-07-23 02:18:41,,,"@leahmcelrath fwiw, we had to get tetanus shots to help w flood cleanup in nashville in 2010 too",,18
keenanb_,1153489577476317184,2019-07-23 02:18:40,,,I need it to flood tn so i wouldn have class tomorrow,,12
iembot_oax,1153489573781151744,2019-07-23 02:18:39,,,OAX continues Flood Advisory for Missouri River near Blair [NE] until further notice https://t.co/nl56ZyA5lQ,,14
Canna420Uk,1153489560921399296,2019-07-23 02:18:36,,,@wolfgar77 @JaTapps @RlalbrechtTroy @PainesReason @citizenscienti3 @EBatterson @kyhilist_ @geraldpayne25… https://t.co/70gtE9Aazf,,9
windupzenos,1153489548653015041,2019-07-23 02:18:33,,,@MorriBear @scorpionviscera It was the flood,,6
emigyaru,1153489412354924549,2019-07-23 02:18:01,,,"There was a power outage yesterday during one of the HOTTEST days of the year in Brooklyn and today, there’s a floo… https://t.co/kQo5OHUwFF",,23
Cindy30298540,1153489401202106368,2019-07-23 02:17:58,,,"300W-1500W Flood Light.
WhatsApp: +86 18825031609
Skype: HD-Cindy https://t.co/Fll12qPBn2",,9
zacifan,1153489321082667008,2019-07-23 02:17:39,,,"brooklyn got slammed with all this flood water and it was so bad rain was coming down like sideways and shit lol, a… https://t.co/V8trQCoGvg",,24
HoReeSchit,1153489308495618049,2019-07-23 02:17:36,,,The last time I saw NY flood like this https://t.co/eML7sqUGdZ,,10
yeriveli,1153489266166718465,2019-07-23 02:17:26,,,@slyzeze there’s a flash flood like every week it’s nothing new.... if any state’s the first to go it will be florida or alabama,,24
vision_link,1153489258054848512,2019-07-23 02:17:24,,,Meadow Street Coventry flood protection and trash screen monitoring https://t.co/bGassgEYpA,,10
marrie03,1153489214727774208,2019-07-23 02:17:14,,,every single person should have to watch before the flood on netflix. climate change is REAL and WE ARE THE PROBLEM,,21
YellaHabibiHela,1153489202534866944,2019-07-23 02:17:11,,,@ClayTravis Major media heads are all paid off and/or blackmailed due to their degenerate proclivities caught on ta… https://t.co/tOuyyTe9HV,,19
GamecockGirl4,1153489104014905344,2019-07-23 02:16:47,,,@tahart27 Is it flooding in Mizzou from you crying yet? Might wanna issue a flood warning. I'm sure it's coming.,,20
raquibrony,1153489076202270720,2019-07-23 02:16:41,,,Leaving no one behind is possible for #RedCross  #RedCrescent because we have such unparallel dedication from our v… https://t.co/Q470onTYiU,,19
FERNANDODL,1153489064244342784,2019-07-23 02:16:38,,"Place(_api=<tweepy.api.API object at 0x000002C01AF33C18>, id='fedbd9fc207aae2a', url='https://api.twitter.com/1.1/geo/id/fedbd9fc207aae2a.json', place_type='city', name='San Bernardino', full_name='San Bernardino, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002C01AF33C18>, type='Polygon', coordinates=[[[-117.401199, 34.0503113], [-117.1869926, 34.0503113], [-117.1869926, 34.219539], [-117.401199, 34.219539]]]), attributes={})",@Casey Sad but your family’s not in that flood  you kids not exposed,,13
CZR93,1153489063418007552,2019-07-23 02:16:38,,"Place(_api=<tweepy.api.API object at 0x000002C01AF33C18>, id='029dd1f28dbd3d26', url='https://api.twitter.com/1.1/geo/id/029dd1f28dbd3d26.json', place_type='city', name='Richmond', full_name='Richmond, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002C01AF33C18>, type='Polygon', coordinates=[[[-122.420497, 37.895308], [-122.3043308, 37.895308], [-122.3043308, 38.002378], [-122.420497, 38.002378]]]), attributes={})",I was over here worried because the damn wiper pipes in the house wouldn’t shut off you know when it starts making… https://t.co/2ZFVg62TGg,,23
KhareAsheesh,1153489042568335360,2019-07-23 02:16:33,,,@AmanYadav1989 @BJP4India @JPNadda @BJP4Maharashtra Bewacoof insaan flood se political involvement kaise hua,,12
dniellechelosky,1153489037233197057,2019-07-23 02:16:31,,,i commuted home from brooklyn today during the flood and encountered two traumatically close lightning bolts while… https://t.co/HXfQVAQLFl,,18
kmoody1966,1153489002403516416,2019-07-23 02:16:23,,,"@LadyJ41 According to federal law, our American flag is to be flown on top of flag pole. Unless taken down, it must… https://t.co/J0cXlWxE8l",,23
traversingroots,1153488972666089472,2019-07-23 02:16:16,,,"who am i. where. it's gone. a blink and a flash.

a flood.

it's gone.",,15
thomasjcimino,1153488928592154625,2019-07-23 02:16:06,,,Flood Warning issued July 22 at 9:28PM EDT until July 22 at 10:30PM EDT by NWS https://t.co/vTWpQJFSyZ,,17
NSWN_SevereWx,1153488926574817280,2019-07-23 02:16:05,,,"NWS St Louis MO issued a Flood Warning for Franklin, MO; Warren, MO. Expiring at 09:12 PM (Local)",,18
NSWN_SevereWx,1153488924880375808,2019-07-23 02:16:05,,,"NWS St Louis MO issued a Flood Warning for Montgomery, MO; Gasconade, MO. Expiring at 09:12 PM (Local)",,18
NSWN_SevereWx,1153488923185864704,2019-07-23 02:16:04,,,"NWS St Louis MO issued a Flood Warning for Callaway, MO; Boone, MO; Moniteau, MO; Cole, MO. Expiring at 09:12 PM (Local)",,22
NSWN_SevereWx,1153488921503981575,2019-07-23 02:16:04,,,"NWS St Louis MO issued a Flood Warning for Callaway, MO; Osage, MO. Expiring at 09:12 PM (Local)",,18
NSWN_SevereWx,1153488919708753920,2019-07-23 02:16:03,,,"NWS St Louis MO issued a Flood Warning for St. Charles, MO; St. Louis, MO. Expiring at 09:12 PM (Local)",,20
JaTapps,1153488871671209985,2019-07-23 02:15:52,,,@wolfgar77 @RlalbrechtTroy @Canna420Uk @PainesReason @citizenscienti3 @EBatterson @kyhilist_ @geraldpayne25… https://t.co/UkwjNX2JXn,,9
Ezlay,1153488853707177985,2019-07-23 02:15:48,,,"@leahmcelrath @Concrobium Uh yeah it does, have personally used it to clean flood damage",,14
RONBupdates,1153488841421934593,2019-07-23 02:15:45,,"Place(_api=<tweepy.api.API object at 0x000002C01AF33C18>, id='f1d3a53f8a3cc7e9', url='https://api.twitter.com/1.1/geo/id/f1d3a53f8a3cc7e9.json', place_type='country', name='Nepal', full_name='Nepal', country_code='NP', country='Nepal', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002C01AF33C18>, type='Polygon', coordinates=[[[80.0633414, 26.3483092], [88.2026997, 26.3483092], [88.2026997, 30.4333897], [80.0633414, 30.4333897]]]), attributes={})",Alert: Aaja-voli Country ko different place ma huge rainfall huney chance cha.. There is risk of Landslide/Flood!,,17
aquart,1153488838100045825,2019-07-23 02:15:44,,,@JMSimonChi @NYScanner @henkovink @rebuildbydesign Former New Amsterdam needs to hire Dutch flood experts. I expect… https://t.co/cONA3D8OPB,,16
SaeedBaygi,1153488780755701760,2019-07-23 02:15:30,,,FEMA Flood Data: What We Still Need to Know  Natural Resources Defense Council FEMA's recent #data release is a big… https://t.co/iBgy9aPyNm,,21
NWSMidland,1153488777547005953,2019-07-23 02:15:30,,,915PM CDT: Heavy rainfall across Midland and Ector Counties has prompted a Flash Flood Warning for the highlighted… https://t.co/DoNyyMLXbd,,19
realTedFall,1153488776854986752,2019-07-23 02:15:29,,,@coltondgamble I'm thinking cleanup after a flood maybe?,,8
knguyen,1153488724422025216,2019-07-23 02:15:17,,,@loudmouthjulia i’m waiting for flood warning to text me back,,10
BrainDrainWorld,1153488694206246912,2019-07-23 02:15:10,,,"Jordan Flood Hazard Map: Integrated Context Analysis, July 2019 – Jordan. 
Executive summary The Integrate... https://t.co/mcZhOMSAn8",,16
GaleTStrong,1153488684244701186,2019-07-23 02:15:07,,,"And we need to speak HERE....  'The People Have Spoken': Estimated 400,000 Puerto Ricans Flood Streets to Demand Ro… https://t.co/KJN2TQ4ns8",,20
indianlivefeed,1153488652833644544,2019-07-23 02:15:00,,,"Half of Rajasthan faces flood, while the other half faces drought like condition - https://t.co/7KSEvaCEnQ",,15
ejdawsonauthor,1153488645925380096,2019-07-23 02:14:58,,,Let the rejections of your writing career wash past you. Dont get caught up in the flood. Stand for your stories an… https://t.co/xJeKBgh4DO,,23
TsalagiOK,1153488591949111296,2019-07-23 02:14:45,,,"'The People Have Spoken': Estimated 400,000 Puerto Ricans Flood Streets to Demand Rosselló Resign Immediately -… https://t.co/47yzTgAoUw",,17
LaurenCBS3,1153488554749657090,2019-07-23 02:14:36,,,Flash Flood Watch issued July 22 at 9:29PM EDT until July 23 at 8:00AM EDT by NWS https://t.co/mH7ZXofxTp,,18
hunchoharsh,1153488552019337216,2019-07-23 02:14:36,,,flood it w diamonds,,4
bnvmonteiro,1153488541835550722,2019-07-23 02:14:33,,"Place(_api=<tweepy.api.API object at 0x000002C01AF33C18>, id='01a9a39529b27f36', url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', place_type='city', name='Manhattan', full_name='Manhattan, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002C01AF33C18>, type='Polygon', coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]), attributes={})",I know it’s a flash flood but like... how do you just put the whole street underwater??? https://t.co/8k2HBj5guL,,18
lucyswope,1153488507651973121,2019-07-23 02:14:25,,,"if you waded in any of the Brooklyn flood water, you either need to go to the doctor ASAP or have super powers.",,23
crybabypokemon,1153488469739671553,2019-07-23 02:14:16,,,@ShedinjaGanda (Sobble is still sobbing extremely loudly. He's beginning to flood the area...),,13
Getthebagcoach,1153488457672605697,2019-07-23 02:14:13,,,Never seen it flood there... we might be in the end times https://t.co/6goyFcBEo8,,13
meteorclaim,1153488443286216704,2019-07-23 02:14:10,,,Flash Flood Watch issued July 22 at 9:29PM EDT until July 23 at 8:00AM EDT by NWS https://t.co/YPk0xiFN2N,,18
ButchBrobst15,1153488439196770309,2019-07-23 02:14:09,,,"Puerto Ricans flood streets, demand governor's resignation in huge protest https://t.co/Z18D88EqM0 via @nbcnews",,13
JohnFurrToronto,1153488431743426560,2019-07-23 02:14:07,,,@lizstack117 @eco_andrew @historygirlMA @NYScanner @benFranklin2018 hard to envision a flash flood of that depth ne… https://t.co/uFg0tqjLNt,,16
news_left,1153488415280828422,2019-07-23 02:14:03,,,"Puerto Rico: 400,000 flood streets to demand governor resign https://t.co/5ZSU7y76mc",,10
AaronRigsbyOSC,1153488405109473280,2019-07-23 02:14:01,,,Big flash flood due to #Junkins burn scar #cowx @kktv https://t.co/7O8sVyJP3H,,11
janerross,1153488382397419525,2019-07-23 02:13:55,,,"@ajsteelshow Truth is, if Patriots (and Snowflakes) totally ignored them, then no one would take their bait. Unfort… https://t.co/ppX8jJbDKD",,19
AccordionBruce,1153488326990544898,2019-07-23 02:13:42,,"Place(_api=<tweepy.api.API object at 0x000002C01AF33C18>, id='1e5cb4d0509db554', url='https://api.twitter.com/1.1/geo/id/1e5cb4d0509db554.json', place_type='city', name='Vancouver', full_name='Vancouver, British Columbia', country_code='CA', country='Canada', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002C01AF33C18>, type='Polygon', coordinates=[[[-123.224215, 49.19854], [-123.022947, 49.19854], [-123.022947, 49.316738], [-123.224215, 49.316738]]]), attributes={})","@m_tisserand I hear Molasses Flood and immediately fear the death toll. 
https://t.co/K8vUD5FY31",,12
IHaveAThought2,1153488323077431297,2019-07-23 02:13:41,,,@sonnyboy512 @RedPillAlliance @ABC @GOP I wasn't the dumbass who implied liberals would relish the murder of a rece… https://t.co/RrY3x2anNR,,19
AnthonyFranzeWX,1153488259730853888,2019-07-23 02:13:26,,,9:13pm Radar: FLASH FLOOD WARNING posted for northwest Midland and northeast Ector Counties...Heavy rain may lead t… https://t.co/VZ04B8LA6W,,18
