screen_name,id_str,created_at,coordinates,place,text,geo_location
JoyDumandanTV,1154015005924298752,2019-07-24 13:06:32,,"Place(_api=<tweepy.api.API object at 0x10f0244e0>, id='7bf68c296c8d1651', url='https://api.twitter.com/1.1/geo/id/7bf68c296c8d1651.json', place_type='city', name='Harwich Center', full_name='Harwich Center, MA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f0244e0>, type='Polygon', coordinates=[[[-70.085459, 41.675529], [-70.051886, 41.675529], [-70.051886, 41.709591], [-70.085459, 41.709591]]]), attributes={})","@NWSBoston: ""High End EF-1 Tornado Confirmed on Cape Cod with maximum wind strength of 110 mph. Two tornado touchdo… https://t.co/4eShfTOoGZ",
cahulaan,1154014018828324866,2019-07-24 13:02:37,,,WATCH: Man rides out storm on a sailboat: A man was working on a sailboat when the storm that spawned a tornado on… https://t.co/AlFtPfRVsl,
newsyCaitlin,1154013451670478849,2019-07-24 13:00:22,,,Today’s #WCW is the real #MVP: katieskottage met me on the side of the highway to give me more appropriate pants fo… https://t.co/zzYTUuLhTH,
newscentermaine,1154013125584310272,2019-07-24 12:59:04,,,Cape Cod tornado a reminder tornadoes happen in New England; Maine averages two per year https://t.co/4M0Cx7mact,
watchingeye,1154012870163750917,2019-07-24 12:58:03,,,"Rare tornado touches down in Cape Cod, Massachusetts https://t.co/Bww1iuR07p",
abc27News,1154012494861651970,2019-07-24 12:56:33,,,WHOA! A tornado ripped the roof from a Cape Cod hotel during a strong storm Monday. There are no reports of injurie… https://t.co/L9h5NFgZYG,
RichTettemer,1154011726725156864,2019-07-24 12:53:30,,,The clean up continues after a tornado tore across Cape Cod on Tuesday leaving thousands without power. @WWLP22News… https://t.co/Tj59uZpxZK,
HalfBloodPope,1154010952448303104,2019-07-24 12:50:26,,,"@MikeZaccardi In Chatham, Cape Cod right now where the tornado hit yesterday, you would love this chaos.",
boob_tube_news,1154008801693057024,2019-07-24 12:41:53,,,Roof torn off by tornado in Cape Cod Massachusetts. https://t.co/SO3IPFtRHX,
japharl,1154008757531230214,2019-07-24 12:41:42,,,@hbwx https://t.co/72IMy6EkiJ ; more videos of damage in cape cod.,
NewsPolitics,1154008459328667648,2019-07-24 12:40:31,,,‘The scariest thing I’ve ever been through’ https://t.co/qK5W53DHyX via @BostonGlobe,
KeithPiorkowski,1154007907307941888,2019-07-24 12:38:20,,,I can't wait to see how the Demoncrats are going to blame @POTUS for the tornado on Cape Cod.,
xoKaylaNicole,1154007181034971137,2019-07-24 12:35:27,,,"Thousands without power after tornado hits Cape Cod | Boston 25 News
https://t.co/oLlvR0U4BV",
therightblue,1154007100437065728,2019-07-24 12:35:07,,,Cape Cod hit by rare tornado https://t.co/pt4IuiQ6Hc,
skohayes,1154006605534519297,2019-07-24 12:33:09,,,A tornado in Cape Cod?? https://t.co/HPpJrYb9nx,
Paul_Lisicky,1154005725628293120,2019-07-24 12:29:40,,"Place(_api=<tweepy.api.API object at 0x10f0244e0>, id='011add077f4d2da3', url='https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json', place_type='city', name='Brooklyn', full_name='Brooklyn, NY', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f0244e0>, type='Polygon', coordinates=[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]]), attributes={})","Cape Cod tornado will be ‘multi-day restoration’ effort, 8 communities receive major damage: https://t.co/ghMesqIbKw",
Walker_Lot,1154004805473488899,2019-07-24 12:26:00,,,"Rare tornado touches down in Cape Cod, Massachusetts https://t.co/GYZTJpz6qA",
DigSafe1,1154004038926688258,2019-07-24 12:22:57,,,Happy to hear that there are no known injuries after the Cape Cod tornados.  Please #Call811 to avoid another disas… https://t.co/Cwq3rNrsSZ,
mattalltradesb,1154003890246803456,2019-07-24 12:22:22,,,"Matt's Weather Rapport: Lots of extremes: Cape Cod tornado, Europe heat, Southern chill. Plus dramatic videos. Deta… https://t.co/2m4uxH59D2",
SALMANK71927364,1154003511203569664,2019-07-24 12:20:52,,,Trending FOX BUSINESS News: Rare tornado rips through Cape Cod Widespread damage in popular resort area surprised b… https://t.co/VeSwOkmqND,
accuweather,1154003415737020416,2019-07-24 12:20:29,,,SCARY: See what the Cape Cod storm Tuesday (which produced an EF-1 tornado) looked like to unlucky boaters: https://t.co/tvIXggS1a9,
Occasion2B,1154003011447996424,2019-07-24 12:18:52,,,"Rare tornado touches down in Cape Cod, Massachusetts,https://t.co/8ppRpwF7QH",
austinbarb,1154002911908773888,2019-07-24 12:18:29,,,This.was.something.else. Yesterday was surreal on our beautiful Cape Cod! A tornado ripped through our neighborhood… https://t.co/W9NsCfnD3p,
Lu_Writer1620,1154002594743889920,2019-07-24 12:17:13,,,"https://t.co/XE0shJaD68
This is my town- just got power back. Dorothy said this only happens in Kansas! https://t.co/DLbG08Biej",
flargh,1154002519997198336,2019-07-24 12:16:55,,,Meteorologists on the local news count yesterday's event as only the fourth tornado to touch down on Cape Cod in th… https://t.co/RKtBDfRDvT,
YoNews,1154002504046317569,2019-07-24 12:16:51,,,"Rare tornado touches down in Cape Cod, Massachusetts,https://t.co/4UDBehIbbV",
ABC,1154002163477209088,2019-07-24 12:15:30,,,"CAPE COD TWISTER: A tornado tore across Cape Cod on Tuesday, knocking down trees and ripping the roof from a hotel… https://t.co/NCA48dTzAL",
TODAYshow,1154002014596141056,2019-07-24 12:14:55,,,"The National Weather Service confirms a rare tornado touched down on Tuesday on Cape Cod, Massachusetts. https://t.co/g3ypDW4LgW",
vanja180700,1154002014029803522,2019-07-24 12:14:55,,,Cape Cod hit by rare tornado - CNN https://t.co/m9gJgYIkxq via @GoogleNews,
gdlcolorado,1154001960678260737,2019-07-24 12:14:42,,,Cape Cod hit by rare tornado - CNN https://t.co/WfkFOJ4LmH via @GoogleNews,
ErikaAriasFOX61,1154001484851400706,2019-07-24 12:12:48,,,"If you haven't seen this yet: incredible video of the roof being ripped right off a hotel.... Just WOW!
https://t.co/cQr67JX4RQ",
dbrown13,1154001446733590528,2019-07-24 12:12:39,,,Been a lot more great whites around the Cape as well. :) https://t.co/mhZgMbXZfk,
nicknbcboston,1154001132856832000,2019-07-24 12:11:25,,,Widespread Damage After Tornado Slams Cape Cod https://t.co/JgDKoREESS via @nbc10boston,
WoodardHortense,1154000750541860865,2019-07-24 12:09:53,,,Cape Cod hit by rare tornado - https://t.co/FxaCPAXoUx,
flargh,1154000439874072576,2019-07-24 12:08:39,,,Yesterday’s Cape Cod tornado created traffic gridlock for hours in the affected areas. Made me keenly aware of just… https://t.co/aTCuTXgnWt,
poeboston,1153999786640646144,2019-07-24 12:06:04,,,"Tornado rips through Cape Cod
https://t.co/A1c0UdNBcc via @capecodtimes",
ncappraiser30,1153999713772941312,2019-07-24 12:05:46,,,"Weird

https://t.co/4CpcBwif5m",
WeatherNation,1153999519136141312,2019-07-24 12:05:00,,,"TOP STORY: An EF-1 tornado hits Cape Cod, MA Tuesday. @NWSBoston will be releasing the full survey results today.… https://t.co/U5sM0WbV6K",
wlabovitz,1153999125685440512,2019-07-24 12:03:26,,"Place(_api=<tweepy.api.API object at 0x10f0244e0>, id='8a79915b095901ec', url='https://api.twitter.com/1.1/geo/id/8a79915b095901ec.json', place_type='city', name='Robinson Township', full_name='Robinson Township, PA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f0244e0>, type='Polygon', coordinates=[[[-80.194922, 40.4005992], [-80.080541, 40.4005992], [-80.080541, 40.514203], [-80.194922, 40.514203]]]), attributes={})",Tornado in Cape Cod? What? https://t.co/57VqVkYsAJ,
sammiwilk,1153998688777322497,2019-07-24 12:01:42,,,"rough day yesterday. the tornado in cape cod took out a big chunk of my house, trees through a lot. luckily no one… https://t.co/aqVRYtiZLx",
newsyCaitlin,1153998430987071488,2019-07-24 12:00:40,,,"A family from England thought visiting the J.F.K museum was the only history they’d experience Tuesday, “We see it… https://t.co/QDQMKmV6ms",
boston25,1153998265844506625,2019-07-24 12:00:01,,,😲 The confirmed EF1 tornado that began in Yarmouth brought 110 mph winds and ripped the roof right off the Cape San… https://t.co/ZK1AiG2i24,
mtsarabia,1153997985958649856,2019-07-24 11:58:54,,,Cape Cod Battered by Rare and Terrifying Tornado That Touched Down in Multiple Locations - People https://t.co/hXZXfKpsMI,
NewWorldMarket,1153997134057943040,2019-07-24 11:55:31,,,"Por Cape Cod! Luckily we're survivors &amp; I know we'll come out stronger! But ummm @realDonaldTrump, you gunna do any… https://t.co/Tf9XIysanM",
RyanBretonWX,1153997126592028672,2019-07-24 11:55:29,,,"Yesterday’s EF-1 tornado, up to 110 mph winds, on Cape Cod is a good reminder tornadoes do happen in New England. W… https://t.co/7bcxXhmTgc",
StormTrackBrian,1153996700337541120,2019-07-24 11:53:48,,,"Cape Cod tornado on Tuesday rated a ""high end EF-1"" 
by the NWS with winds of 115mph. https://t.co/kuRBZJrdnb",
ConnieLane105,1153996128976855040,2019-07-24 11:51:32,,,This is so crazy! A tornado in Cape Cod!! https://t.co/yWLTX1akcN,
pattispacone1,1153996094214463488,2019-07-24 11:51:23,,,"@Gus_FTW Poured poured yesterday Even had a tornado touch down at the cape cod , water spout too🌪Today big clean up… https://t.co/7GD9Zbf5kz",
1962cg,1153995675467694080,2019-07-24 11:49:43,,,Tornado hits Cape Cod as thunderstorms break the heat https://t.co/9rj3xwFLZi @MailOnline,
LaurenSexyGirl,1153995454046228480,2019-07-24 11:48:51,,,Rare tornado rips through Cape Cod - Fox News https://t.co/pMFVEKTkad,
LuciaMitro,1153995223040761856,2019-07-24 11:47:56,,,Tornado hits Cape Cod as thunderstorms break the heat https://t.co/8WJq2DGggZ,
WBSM1420,1153994812468748291,2019-07-24 11:46:18,,,"Phil Paleologos shares his friends' account of yesterday's tornado on Cape Cod.
https://t.co/Prcm572hu1",
RockinRachi92x,1153994502425763842,2019-07-24 11:45:04,,,"@joeymcintyre Heard on the news there was a tornado that touched down in Cabo Cod/Cape Cod, then I remembered your… https://t.co/TZXFeriFsN",
TheWatchers_,1153994387765915648,2019-07-24 11:44:36,,,"Rare tornado touches down in Cape Cod, Massachusetts https://t.co/9wBsxPp3Vw #tornado #CapeCod #Harwich #CapeCodTornado #Massachusetts",
CapeFlo,1153993421473964033,2019-07-24 11:40:46,,,Must commend National Grid for their hard work in aftermath of Cape Cod tornado. Your crews ROCK!!,
tunotimundo,1153993388250652672,2019-07-24 11:40:38,,,Cape Cod hit by rare tornado - CNN https://t.co/sNLV0vGvHf https://t.co/te51d3xuag,
NBC10,1153993381367799809,2019-07-24 11:40:36,,,"Power remains out in large areas of Cape Cod that were pounded in yesterday's storm
 https://t.co/iSL0Z4FdNx",
mikerass,1153993243345981440,2019-07-24 11:40:04,,,Thousands remain without power day after tornado on Cape Cod https://t.co/F59EUJAzAe https://t.co/R5101MOhDI,
NBC10,1153992698996510720,2019-07-24 11:37:54,,,"Gallery: Damage from Cape Cod storm
 https://t.co/GNDhtDJvbr",
KelloggFM,1153992646551068674,2019-07-24 11:37:41,,,There was a tornado on Cape Cod yesterday. Luckily everyone made it out alive. The National Weather Service is stil… https://t.co/IPxF4euSp9,
95wxtk,1153992479814934529,2019-07-24 11:37:01,,,The National Weather Service is confirming a tornado touched down on Cape Cod Tuesday afternoon. It was an EF 1. Wh… https://t.co/ydoGhAYsRf,
Weather80354059,1153991561136312321,2019-07-24 11:33:22,,,"EF1 Tornado Rips Through Cape Cod - THE WEATHER CHANNEL LIVE - July 24, ... https://t.co/twT0apbuTH via @YouTube",
NorwichBulletin,1153991444815908869,2019-07-24 11:32:55,,,Cape Cod begins to clean up after a tornado touches in Yarmouth https://t.co/DWehbPsvaH via @capecodtimes… https://t.co/c3p3UxZ9WV,
ptorem,1153991434631954432,2019-07-24 11:32:52,,,"45K without power after tornado hits Cape Cod, regional shelter open https://t.co/TJ4IWjmA6G",
CBSThisMorning,1153990669800808448,2019-07-24 11:29:50,,,Parts of New England are cleaning up this morning after a powerful tornado touched down in Cape Cod. https://t.co/3IIPmgV3rf,
TODAYshow,1153990612062003201,2019-07-24 11:29:36,,,A tornado in Cape Cod ripped the roof off of a motel as a result of this week’s severe weather. https://t.co/p5oVplside,
GMA,1153990254535168003,2019-07-24 11:28:11,,,"Dozens of large wildfires burning in West as California feels the heat. Plus, a rare tornado touches down in Cape C… https://t.co/ntoRhw1RxJ",
newsbakerrs,1153990251444146177,2019-07-24 11:28:10,,,"Rare tornado rips through Cape Cod

https://t.co/rPkAsGvb9D https://t.co/YL1qEVdPh1",
JoanDrobnis,1153990163766403072,2019-07-24 11:27:49,,,Glad to have missed the EF-1 tornado that hit my neighborhood in Cape Cod. Miraculously both boat and house are saf… https://t.co/9iapVNV9j7,
GBHJoe,1153990090932273152,2019-07-24 11:27:32,,,"More than 31,000 homes and businesses still have no power on Cape Cod after EF1 #Tornado hits
@MassEMA @wgbhnews https://t.co/w9uwY9iMKK",
Christo60212197,1153990059823157250,2019-07-24 11:27:25,,"Place(_api=<tweepy.api.API object at 0x10f0244e0>, id='9dded2a2bf6f959b', url='https://api.twitter.com/1.1/geo/id/9dded2a2bf6f959b.json', place_type='city', name='South Yarmouth', full_name='South Yarmouth, MA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f0244e0>, type='Polygon', coordinates=[[[-70.230497, 41.636864], [-70.159896, 41.636864], [-70.159896, 41.693959], [-70.230497, 41.693959]]]), attributes={})","https://t.co/96FlYtdmv5
Cape cod tornado leaves Tourists devastated yesterday",
WGAL,1153989735112761344,2019-07-24 11:26:07,,,Cape Cod hit by rare tornado https://t.co/0e8TMvbNff https://t.co/KSChNfKNcQ,
BlueDream_2008,1153989692465041408,2019-07-24 11:25:57,,,"Fucking guy down the Cape Cod who owns motel said he just paid $50,000 a few months ago for a new roof and a little… https://t.co/L7RVb3mMnG",
mariowil7,1153989620729651200,2019-07-24 11:25:40,,,Cape Cod hit by rare tornado -- Earth Changes -- https://t.co/veBvWs1aEI https://t.co/KaC5wb690P,
BossDonWave,1153989615415635968,2019-07-24 11:25:39,,,"There was a tornado in cape cod today, shit is getting real",
celebritykimdot,1153989526555115521,2019-07-24 11:25:17,,,"👥 Cape Cod hit by rare tornado #Todau #News #World
https://t.co/CZUyLnVx2q",
MichaelHenrich,1153989395906793477,2019-07-24 11:24:46,,,"Thousands without power after tornado hits Cape Cod 
— ⁦@boston25⁩  https://t.co/eDQBxc2KH7",
Tytles_,1153988458618114048,2019-07-24 11:21:03,,,"#Tytles. |
WEDNESDAY
2019-07-24
•
Boris Johnson

Maxim Dadashev

Tay-K

Cape Cod Tornado

Zion Williamson
•… https://t.co/p8LM1kVVxZ",
ssquirrel007,1153988369241837569,2019-07-24 11:20:41,,,"‘The scariest thing I’ve ever been through’ https://t.co/szuq3ZXnLZ via @BostonGlobe 
😳🌪tornado on Cape Cod 🌪😳",
boston_informer,1153987473984380928,2019-07-24 11:17:08,,,"Cape Cod Tornado Leaves Power Outages, Trail Of Damage In Harwich, Yarmouth https://t.co/0BpSUTbZTU https://t.co/mObefs8xv2",
bpdesilets,1153987282170519552,2019-07-24 11:16:22,,,"Today, simplicity. Yesterday Cape Cod was hit by a tornado. The storm was intense and there is a lot of damage to h… https://t.co/U32gMAstso",
ernesta1959,1153987199718834176,2019-07-24 11:16:03,,,Tornado rips through Cape Cod https://t.co/wnvVVJIzEs,
Chip192203,1153987189136666624,2019-07-24 11:16:00,,,@Sarge985 @Make_It_Right Mother Nature roof removal. Tornado 7/24/19 Cape Cod Massachusetts.,
EthanGenterCCT,1153985844392452096,2019-07-24 11:10:39,,,"Well yesterday was pretty nuts. 
https://t.co/oZwrTSLqYM",
Shelotmani,1153985619045076992,2019-07-24 11:09:46,,,"Today on @wgbhnews’ Morning Edition with @GBHJoe:

-Cloudy this morning. Highs in upper 70s
-Cape Cod recovers from… https://t.co/Hqfah4EA8a",
dunecat1,1153985458621124613,2019-07-24 11:09:08,,,"‘The scariest thing I’ve ever been through’ ~ Tornado observed on radar in Yarmouth, weather service says ~… https://t.co/9oqe4zLH3a",
wbz,1153985119646093312,2019-07-24 11:07:47,,,"Cape Cod Tornado Leaves Power Outages, Trail Of Damage In Harwich, Yarmouth https://t.co/rw8DM8Zt6W https://t.co/KcoLCLPV46",
jzmackenzie,1153984897914232832,2019-07-24 11:06:54,,,Keep your eyes open - changes  are evident. https://t.co/yi7EUuQWPT https://t.co/yi7EUuQWPT,
106WCOD,1153981986358398976,2019-07-24 10:55:20,,,The National Weather Service is confirming a tornado touched down on Cape Cod Tuesday afternoon. It was an EF 1. Wh… https://t.co/UKw5DMwxw8,
capecodtimes,1153981229282353153,2019-07-24 10:52:19,,,"Roughly 31,000 homes are still without power following yesterday's tornado that touched ground twice… https://t.co/REVEmUHWPJ",
PetalsTm,1153981214975393792,2019-07-24 10:52:16,,,WATCH: Videos from Cape Cod's tornado https://t.co/GnHtRxyTs1,
PetalsTm,1153980918765219840,2019-07-24 10:51:05,,,"Cape Cod Tornado Damage: Hotel Roof Ripped Off, Trees Downed, Widespread Power Outages https://t.co/BYym1DiTqm via @nbc10boston",
growingwisdom,1153980154978480133,2019-07-24 10:48:03,,,Yesterday's supercell thunderstorm as it moved over Cape Cod. Notice clouds over CT moving in two directions at sam… https://t.co/fp66rMOjmQ,
fox8news,1153979559542317057,2019-07-24 10:45:41,,,Surveillance video shows tornado rip roof from Cape Cod hotel while families were inside https://t.co/E4tt5dx9Bt via @fox8news,
WAFB,1153979483252252672,2019-07-24 10:45:23,,,"The National Weather Service confirmed at least one tornado touched down in Cape Cod, Massachusetts Tuesday. Offici… https://t.co/BXI8NDvBAa",
Wozleigh,1153979304537202688,2019-07-24 10:44:40,,,"@cathryanhoward Good morning from Cape Cod! We had a tornado, so on day 2 without power, but enough light to finish… https://t.co/kJvnCurhst",
ACarlaSimpson,1153978826059206658,2019-07-24 10:42:46,,,"A tornado hit Cape Cod yesterday. A very rare occurrence.

When I saw the story I looked for the punch line. The on… https://t.co/6Lt6h5KRtV",
Cool_102,1153978624414048257,2019-07-24 10:41:58,,,The National Weather Service is confirming a tornado touched down on Cape Cod Tuesday afternoon. It was an EF 1. Wh… https://t.co/yAEDctG7b9,
LocalMemphis,1153978381689610241,2019-07-24 10:41:00,,,Tornado hits Cape Cod as thunderstorms break the heat https://t.co/YpjuKXYxYO,
jamesdboys,1153978216291418113,2019-07-24 10:40:21,,,"So, let me get this straight: we are moving to Boston just as a tornado hits the area? https://t.co/X7G3mcOnT2",
wbznewsradio,1153977591981924352,2019-07-24 10:37:52,,,"""This is insane!""

Corey Smith was alone in the water off Chatham when he captured video of the storm's power.… https://t.co/qBHJqsEn0F",
kunkle_amy,1153977377346768896,2019-07-24 10:37:01,,,@joeymcintyre saw Cape Cod did indeed have a tornado. Praying you are all ok!!!,
orthopsia,1153977181879640064,2019-07-24 10:36:14,,"Place(_api=<tweepy.api.API object at 0x10f0244e0>, id='5635c19c2b5078d1', url='https://api.twitter.com/1.1/geo/id/5635c19c2b5078d1.json', place_type='admin', name='Virginia', full_name='Virginia, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f0244e0>, type='Polygon', coordinates=[[[-83.67529, 36.540739], [-75.16644, 36.540739], [-75.16644, 39.466012], [-83.67529, 39.466012]]]), attributes={})",Cape Cod hit by rare tornado - CNN https://t.co/uZY5uMQBqY,
JuliaGrantham2,1153976682694500352,2019-07-24 10:34:15,,,Cape Cod was hit harder with a tornado. The roof of a full hotel was lifted off. Videos were amazing. The Cape set… https://t.co/txqJClg5x5,
HIDefDanYT,1153976657876836352,2019-07-24 10:34:09,,,"Tornados are very uncommon here in New England, so it's really weird turning on the news and hearing about the torn… https://t.co/GswOKqPKj8",
nbcwashington,1153975889480290304,2019-07-24 10:31:06,,,"Video: Tornado damage ""extensive"" on Cape Cod --&gt; https://t.co/QDjIb5GP1W",
veeringleft,1153975722295398400,2019-07-24 10:30:26,,,@maddyeisenberg @CFRAOttawa On vacation but unfortunately got caught up in the cape cod tornado https://t.co/cfNXH3M2L6,
gregjarboe,1153975674643685377,2019-07-24 10:30:15,,,‘The scariest thing I’ve ever been through’ https://t.co/8PH3DT12xd via @BostonGlobe,
CCruzNews,1153975574542606336,2019-07-24 10:29:51,,,The cleanup and rebuilding process starts at Cape Cod today after a rare EF1 tornado (110mph winds) hit… https://t.co/nVYezkssl1,
MAPezzula,1153975330480230401,2019-07-24 10:28:53,,,Yesterday’s Cape Cod tornado (that struck while I’m on vacation THANKS MOTHER NATURE) was the second one to hit the… https://t.co/xAtjGADJ2v,
JeffNBCBoston,1153974821035945986,2019-07-24 10:26:51,,,Joining my former colleagues at @NBCConnecticut shortly to talk about the tornado on Cape Cod. Live from Harwich at… https://t.co/tjniOEvB3Y,
JCuocoNews,1153973475788447745,2019-07-24 10:21:31,,,Team Coverage this morning as tens of thousands are still without power as crews clean up from Cape Cod tornado… https://t.co/q4dEkOyXWk,
JackSears3,1153973337510621185,2019-07-24 10:20:58,,"Place(_api=<tweepy.api.API object at 0x10f0244e0>, id='4de072969805ac41', url='https://api.twitter.com/1.1/geo/id/4de072969805ac41.json', place_type='city', name='West Palm Beach', full_name='West Palm Beach, FL', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f0244e0>, type='Polygon', coordinates=[[[-80.2006, 26.644671], [-80.044639, 26.644671], [-80.044639, 26.7991205], [-80.2006, 26.7991205]]]), attributes={})","Thankfully, @MassEMA says no injuries have been reported after a tornado and strong storms rolled through popular s… https://t.co/z7SshWMQvN",
tvnicol,1153973021381660673,2019-07-24 10:19:42,,,"This is pretty scary. A tornado in the middle of tourist season!
https://t.co/vAmdnZfz7r",
cbsnewspath,1153972334941917185,2019-07-24 10:16:59,,,"For just the fourth time in almost 70 years, a tornado struck Cape Cod, Massachusetts. @LauraPodestaTV has the late… https://t.co/luxr3sAzYm",
AaronPerryWx,1153972121447481344,2019-07-24 10:16:08,,,I provided our @NBC10Boston Web Team with this list yesterday after the action had ended. Here is an updated list (… https://t.co/CnCmCTFdtC,
gasfuel,1153972011435036672,2019-07-24 10:15:41,,,EF1 Tornado Confirmed On Cape Cod https://t.co/hw68J993nR,
xdom718,1153971254828908544,2019-07-24 10:12:41,,,Cape Cod hit by rare tornado https://t.co/0YOtFEpiCB https://t.co/zz1O2Px9HC,
wbznewsradio,1153970541738569728,2019-07-24 10:09:51,,,Cape cleanup continues after EF-1 tornado touchdown https://t.co/ZfzrOkr1zi,
DanimalCC73,1153970439124901890,2019-07-24 10:09:27,,,@sternshow @bellathorne @HowardStern Thank Goodness I got my burnout after the threesome caller cuz that was painfu… https://t.co/NxTZJjkKo1,
BrandonTruittTV,1153970406614810624,2019-07-24 10:09:19,,,Tornado on Cape Cod: Thousand of people are still without power this morning. The @NWSBoston says this High End EF-… https://t.co/pi6j63OwAP,
ChristianPiekos,1153970120789823489,2019-07-24 10:08:11,,,"Lots happening this AM from the @KSLA #FirstAlertCenter:

-Puerto Rico's governor is expected to resign today, afte… https://t.co/hFpEgGRCy2",
AmakaUbakaTV,1153969536774955008,2019-07-24 10:05:51,,,"NOW: We have team coverage of the EF1 tornado that slammed Cape Cod yesterday. As of 5:47a.m. 31,391 people are sti… https://t.co/m3VF947dha",
NewJeruTV,1153969226945847296,2019-07-24 10:04:38,,,Cape Cod hit by rare tornado https://t.co/f17IorTjeq,
JaniceDean,1153969139859562497,2019-07-24 10:04:17,,,A much quieter day in store for much of the country. The cold front that helped spin up that rare EF1 tornado on Ca… https://t.co/T6g3QQGArP,
PulpNews,1153969079625179136,2019-07-24 10:04:02,,,"Storrs Resident, Other Vacationers Witness Cape Cod #Tornado - Jul 24 @ 6:03 AM ET https://t.co/kM0JaVwD2C",
Met_CindyFitz,1153968198863282178,2019-07-24 10:00:32,,,*Strong EF-1 tornado on Cape Cod Tuesday* Preliminary report from @NWSBoston confirms tornado damage starting in Ya… https://t.co/eecxJTrSVe,
JohnnieVolume,1153967034004324352,2019-07-24 09:55:55,,,Thousands without power after tornado hits Cape Cod https://t.co/SyQpWM0SZE,
BostonGlobe,1153966877837811713,2019-07-24 09:55:18,,,"More than 30,000 people on Cape Cod are still without power following Tuesday's tornado. https://t.co/xW4uNXemcf",
JenniferJoas,1153966803594252288,2019-07-24 09:55:00,,,"RIGHT NOW @NBCConnecticut hear from people on Cape Cod about the EF-1 tornado that touched down, ripped off an inn… https://t.co/fO2aRAV407",
MoonAngelWings,1153966740381945858,2019-07-24 09:54:45,,,‘The scariest thing I’ve ever been through’ - The Boston Globe https://t.co/Rz2qyuBT0q,
WBUR,1153965733942104065,2019-07-24 09:50:45,,,"There were thunderstorms in Greater Boston yesterday, but Cape Cod got the worst of the weather. Trees were downed,… https://t.co/FoRkoOCr4E",
mrose1965,1153964629946765312,2019-07-24 09:46:22,,,Tornado on Cape Cod? WTF? Not even remotely normal. 😲,
heatherbubbleg,1153964556127035392,2019-07-24 09:46:04,,,"VIDEO: NWS confirms tornado on Cape Cod, thousands without power https://t.co/m1cNJpSkUF",
techieappy,1153963558511755264,2019-07-24 09:42:06,,,Wendall Waters: Weathering the tornado on Cape Cod – Wicked Local Marlborough https://t.co/sGM3ayh0CK,
NBC10_Jared,1153962701636427776,2019-07-24 09:38:42,,,State of emergency was declared in Harwich after tornado touched down on Cape Cod yesterday. This is what was left… https://t.co/1y75quu3mi,
RicardoSaltero,1153962204795985920,2019-07-24 09:36:43,,,"Tornado hits Cape Cod as thunderstorms break the heat
 https://t.co/7clM8EZgyc",
Saminsunderland,1153961701500510208,2019-07-24 09:34:43,,,"Cape Cod tornado.👇🇺🇸

https://t.co/ZijGqz8gir",
7News,1153961500501008384,2019-07-24 09:33:55,,,Tens of thousands still without power as crews clean up from Cape Cod tornado https://t.co/YaA43QXlEe,
WeatherNation,1153959462090104832,2019-07-24 09:25:49,,,"ICYMI: More than 30,000 customers are still without power this morning after a confirmed EF-1 tornado hit the Cape… https://t.co/pb2n7JnHPW",
4029Yuna,1153959008614490112,2019-07-24 09:24:01,,,Cape Cod hit by rare tornado https://t.co/1I8hZLNXwD,
GizmosEyes,1153958871276425217,2019-07-24 09:23:29,,,"EF1 Tornado Confirmed On Cape Cod; 50,000 Without Power https://t.co/JaJKR7OZBx",
drpatfarrell,1153958567889625088,2019-07-24 09:22:16,,,Cape Cod hit by rare tornado - CNN https://t.co/IzW2FJxpC7 #news #feedly,
CPriestABC6,1153957596170203136,2019-07-24 09:18:25,,,Info on the confirmed EF-1 Tornado on Cape Cod yesterday from the @NWSBoston --- https://t.co/p57xGYh0P6,
WGME,1153957547361099776,2019-07-24 09:18:13,,,"The National Weather Service confirmed at least one tornado touched down in Cape Cod, Massachusetts Tuesday. A stat… https://t.co/XJUD6PdHMc",
NofNews_Aus,1153956043396747264,2019-07-24 09:12:14,,,"A rare tornado and severe storms hit Yarmouth and other towns on Massachusetts’s Cape Cod on Tuesday, July 23, dama… https://t.co/IdORZPXND7",
pepsee45,1153955514251919360,2019-07-24 09:10:08,,,"Cape Cod hit by rare tornado -- https://t.co/AvYFOpEbIN https://t.co/XY2OQ0JJAw Thought provoking News. NWO, R we C… https://t.co/mkiVsjdlF0",
chesterlampkin,1153955296424931328,2019-07-24 09:09:16,,,"The Cape Cod, Massachusetts  tornado yesterday. https://t.co/jw3rhZZNOi",
WCVB,1153954607376293888,2019-07-24 09:06:32,,,National Weather Service confirms multiple tornado touchdowns on Cape https://t.co/epip9WYctp https://t.co/E5lAAn8lLi,
