tweet id,tweet,label,disaster
379504107213848576,RT @JessMyers95: I seriously can't believe the images I'm seeing from the flooding in Colorado #staysafe,off-topic,flood
379510147027984384,Rain slows rescue efforts amid deadly Colorado floods  http://t.co/ugZRNu3tQf,on-topic,flood
379552161333776384,"@GardenGuyKenn To Whom It May Concern: Kenn will be absent today due to...uh..the major flooding in Colorado. Sincerely, the #earlyrisers.",on-topic,flood
379557311968079872,RT @9NEWS: 15 counties in disaster declaration. FEMA hotline 1-800-621-3362. #COFlood #9NEWSMornings http://t.co/U59daijSjJ,on-topic,flood
379560474448506881,"Another Death Reported in Colorado Floods; 1,200 Still Unaccounted For: Continuing rainfall hampered Colorado ... http://t.co/wQsBEjmmZs",on-topic,flood
379560910681309184,"RT @DenverChannel: 1,253 people remain 'unaccounted for' in the #COflood. Details on @7NewsNOW 5-7a: http://t.co/aOn73AD317 #UpWith7News",on-topic,flood
379565335676203008,That flooding in Colorado &lt;&lt;&lt;&lt; #prayforcolorado and wherever that specific spot is w/ the flood...,off-topic,flood
379571186700910592,RT @VonnettaLWest: Praying for those affected by flooding in Colorado &amp; researching ways to help #OurNeighbors there!,off-topic,flood
379572033945755648,#RT Anon Is there a media blackout happening regarding #fracking spills in Colorado Floods? http://t.co/gNHikUmzK8 #COflood #Boulderflood,on-topic,flood
379572365316726784,RT @GMA: On @GMA: @SamChampion live in #Colorado w/ latest on flooding; will Obama’s #Syria deal hold?; &amp; #MissAmerica talks live about his…,on-topic,flood
379576651903807488,"RT @MrHillCountry: Y'all keep Colorado, New Mexico &amp; Arizona in your thoughts &amp; prayers.  The floods are horrendous!  Pray the rain... http…",off-topic,flood
379577020985769986,DTN USA: Colorado floods: Hundreds awaiting rescue.: Hundreds await rescue as copters grounded by rain.       http://t.co/wtXo5RESSb,on-topic,flood
379577104897040384,Massive flooding wrecks havoc in portions of Colorado. http://t.co/sz562Rfdqs http://t.co/sdQBtX9QGa,on-topic,flood
379577578853384192,Over 1200 people unaccounted for after huge Colorado flooding. Pray for them,on-topic,flood
379582796550791169,Getting reports of light rain in #Gunbarrel this morning! It's so light it's not showing up on radar! #9wx #COFlood http://t.co/hTQqgJVSQF,off-topic,flood
379590111433719809,@WakeupKoglin @LaPort006 there's flooding in Colorado? Hmmm...... You pulling my chain? #cowx,off-topic,flood
379590228841095168,"RT @kejames: Six dead, 1,253 unaccounted for, 17,494 homes damaged, and 1,502 homes destroyed in Colorado floods. http://t.co/eOFlAPHtER",on-topic,flood
379592468632584192,The #COFlood: apparently the only story that the world wants to cover right now,off-topic,flood
379595417195139072,All of us here at Rolling Hills Asylum send our love and support to the people of the Boulder Colorado floods as... http://t.co/rkdCyuMCVE,off-topic,flood
379602534945808384,RT @carolynsave Our team made it over weekend 2 #Coloradoflood to help in the @RedCross shelters there to meet needs of #kids Keep the...,on-topic,flood
379604904727150594,Now: The horrific Colorado floods that have occurred over the weekend. Towns and areas have been evacuated. http://t.co/Rq0aYcWyl5,on-topic,flood
379609711395356672,"#BlameObama for Colorado floods.  He should have provided more reservoirs, dams, and above-ground pools.",off-topic,flood
379614736154763264,RT @MadelineNovey: 40 people rescued from Big Thompson Canyon via ATV #coflood http://t.co/tOfGarUeta,on-topic,flood
379623338672287744,RT @OWHnews: Colorado flooding: Have your friends and family been affected? Email @gaarder at nancy.gaarder@owh.com or call her at 444-1102.,off-topic,flood
379625502970871808,INFOGRAPHIC: Colorado Flooding Impact Map @firechiefmag #firechief #wildfire http://t.co/uETLlBCvwU,on-topic,flood
379627155522457600,RT @michaelstrahan: My thoughts and prayers go out to everyone in Colorado dealing with the floods and also to everyone in D.C at the Navy …,off-topic,flood
379628933886386176,"#COFlood, look at that sun trying to peak it's way through the clouds!  Help CO Flood victims &amp; their families @AmericanRedCross",off-topic,flood
379630469018447872,Useless &amp; deadly federal bureaucracy .@hackernewsrss UAV Provides Colorado Flooding Assistance Until FEMA Freaks Out http://t.co/wrCNjo2c51,on-topic,flood
379631307849887744,RT @michaelstrahan: My thoughts and prayers go out to everyone in Colorado dealing with the floods and also to everyone in D.C at the Navy …,off-topic,flood
379631840539054082,RT @CBS4Tim: Colorado broadcasters planning a telethon for #COflood victims this week. More details to be released later today.,on-topic,flood
379632293544873984,RT @michaelstrahan: My thoughts and prayers go out to everyone in Colorado dealing with the floods and also to everyone in D.C at the Navy …,off-topic,flood
379633094623756288,"#coloradoflood : Stories of grief, generosity http://t.co/MNwzbuoZKA",on-topic,flood
379633098855440384,"It's BS that the government is happy to use drones for military/police work, but not disaster relief. http://t.co/N9wUfvuZRP #boulderflood",on-topic,flood
379635556713766912,The Marcellus Effect: Colorado Floods Break Pipeline and Engulf Gas Wells http://t.co/TsqWSDUU9Y,on-topic,flood
379636592677494784,"Ey... America. 19K Homes Damaged or Destroyed in Colorado Flooding, 5 Dead http://t.co/tNu87z7v0I",on-topic,flood
379640191402508288,AHA Red Star rescue team mobilizes to help animal victims of Colorado floods http://t.co/tg199gplGr via @BunnyJeanCook,on-topic,flood
379645031650320384,RT @AnimalPlanet: How are animals weathering the storm as floods sweep through Colorado? Click ahead for more on rescue efforts &gt;&gt; http://t…,on-topic,flood
379645459457146880,#AWWA offers support and resources to flooded communities in Colorado. http://t.co/1cHErygsvN #coflood,on-topic,flood
379646558364372992,RT @ReformConf: Our thoughts are with our host city of Denver and all of Colorado affected by the floods.  Stay safe!,on-topic,flood
379649989297065984,My heart goes out to my fellow Coloradans who have lost so much in the #BoulderFlood.  Praying for you all!,off-topic,flood
379655311872622593,RT @karencrummy: Just informed by national guard that the Mud up to my knees isn't mud.   Shit.   #coflood,off-topic,flood
379656926692663296,Colorado towns slowly reopen after floods cut residents off from homes: Officials gave early estimates of dama... http://t.co/sbeR2QVRPD,on-topic,flood
379657660679086081,Go Bandit! RT @mitchellbyars: Bandit the live-rescue dog is trained to find live people under rubble http://t.co/7BsAKSZlha #boulderflood,on-topic,flood
379663201375649793,At least 350 people still missing in Colorado flooding; five dead - http://t.co/pKPp4vEfcl,on-topic,flood
379663574656122880,Brad Hirschfield: Colorado floods of ‘biblical proportions’ http://t.co/bh0hlgVx9N,on-topic,flood
379663864046292992,Flood Damage - Who Pays?  #NPR #ColoradoFlood  http://t.co/nxkzl4c9vw,on-topic,flood
379669652177420290,"#COflood: Colorado National Guard has evacuated 2,200 people and 500 pets so far",on-topic,flood
379670180659335168,Today's Takeaway - Justice Ginsburg Speaks | U.S. &amp; Russia Strike Deal on Syria's Chemical Weapons | Colorado Floods Continue,off-topic,flood
379671107605114881,Our prayers go out for the people in the Colorado flooding and the shooting in DC Navy Yard.,on-topic,flood
379675390018854912,Rescue helicopters resume flights - so great to see evacuees landing at the airport in @bouldercolorado! #COflood,on-topic,flood
379676857991323648,"RT @femaregion8: Individuals impacted by #COflood in Adams, Boulder, Larimer &amp; Weld counties – apply for @fema assistance at http://t.co/Ug…",on-topic,flood
379676954498064384,"RT @dagmaramach: Until 1 month ago when we moved to the Lair, this chocolate fountain was our living room stairs. #boulderflood http://t.co…",off-topic,flood
379677000598028288,My favorite lunch/picnic spot along the #Boulder Creek ... Is now a raging river :( #COFlood @ Central… http://t.co/AX7kI7FGjP,off-topic,flood
379677625569906688,Has that moron Pat Robertson blamed the Colorado floods on Potheads yet?  #700club #LegalizeIt,off-topic,flood
379679097766416384,RT @9NEWS: Update: boulder co us army rescues 60 people in 2 hours from Jamestown and Big Elk Meadow. More 2 come #coflood via @abolton9n…,on-topic,flood
379679601070702592,"RT @greeleygov: DISASTER ASSISTANCE: if you've sustained losses or damages due to the #coflood, call 1-800-621-FEMA (3362) http://t.co/MHCF…",on-topic,flood
379679601087492096,RT @BoulderFlood: Salvation Army needs toiletries &amp; socks for #BoulderFlood victims! They can provide blankets/sheets right now. Go to 1701…,on-topic,flood
379685250810773505,RT @femaregion8: Official accts to follow for #COflood updates: @COEmergency @BoulderOEM @RedCrossDenver @LarimerSheriff @bouldercounty @je…,on-topic,flood
379689893926301696,RT @weblaur: prayers to those involved in the shooting in D.C. and to all the families dealing with the floods in Colorado :/,off-topic,flood
379690191687938048,"For the victims of the #coloradoflood, here's #hope from a picture I took at Four Corners this summer. http://t.co/xmtrIdaVlA",on-topic,flood
379690426594521089,RT @sarashadid1: So many tragedies that our country is facing! Praying for those in DC and Colorado #NavyYardShooting #coloradoflood God he…,off-topic,flood
379694289535524864,"Be prepared for floods, other emergencies. Stay up to date with vaccinations. Recommendations: http://t.co/mN1ILCIo0R #COFlood #cohealth",on-topic,flood
379698634838654977,"4,500 homes damaged in #coflood ,200 businesses destroyed, about 500 with damage. Less than 400 people still missing. http://t.co/fVuVMwp8Jd",on-topic,flood
379703361798299648,RT @COEmergency: RT @weldgov: Food and volunteers needed at the Weld Food Bank...http://t.co/NsPtcveVN3 #COFlood,on-topic,flood
379705161180258304,RT @CodyCrouch: Over Lyons. You can see the bridge at Stone Canyon Rd is gone. #CoFlood http://t.co/AcJqKxkGE5,on-topic,flood
379705932915015680,Hundreds Unaccounted for in Colorado Floods [Video] - http://t.co/jQ2vARbnRf,on-topic,flood
379706897609543680,RT @CarolMaeWY: Update: Is there a media blackout on the fracking flood disaster in Colorado? http://t.co/IBPOVJdcaH #COflood http://t.co/w…,off-topic,flood
379711796552404993,"Praying for those 1,200 people missing in the colorado floods",off-topic,flood
379711926605209600,cc @babrbi_twins #COpets RT @NinaSparano: #Coflood Evacuated dog runs to his owner waiting at the #RedCross http://t.co/YiqTmxeE73,on-topic,flood
379713382028705792,Thoughts those doing it tough in the Colorado floods,off-topic,flood
379713797235421185,RT @COPetEmergency: #COFlood #Lost #Dog Mariana Butte Sweet Abby a GSP / Lab has been missing since the flood please share! http://t.co/dPK…,on-topic,flood
379722416533946368,RT @COEmergency: To register for FEMA disaster assistance: http://t.co/dpdM9XkA4U #COflood,on-topic,flood
379727273563537408,The Devastating Floods In Colorado And How You Can Help http://t.co/UsVMBluP6X,off-topic,flood
379727533581008896,How You Can Help With The Devastating Floods In Colorado http://t.co/jFlYy1nnjf,on-topic,flood
379734210933956609,"RT @JoyceMeyer: Our prayers go out to those affected by Colorado flooding. We have partnered w/ Timberline Church to help provide supplies,…",on-topic,flood
379734806533505024,Special Report: Disaster Response - Colorado Floods http://t.co/JgYdVqLa8P,on-topic,flood
379736509407965184,"1,000 waiting to evacuate flood zone: It seems no one is beyond the reach of Colorado's epic flooding.       http://t.co/IKXTWtAell",on-topic,flood
379737033670811649,RT @takingphotos: Historic Flooding across Colorado http://t.co/KdS3YdOkgI,on-topic,flood
379737105007521792,"RT @JoyceMeyer: Our prayers go out to those affected by Colorado flooding. We have partnered w/ Timberline Church to help provide supplies,…",off-topic,flood
379739172765831169,Colorado floods: How to help: Many organizations are already trying to find ways to help thousands of Colorada... http://t.co/8KSx2H6m4b,on-topic,flood
379740020048793600,RT @KyleClark: What unanswered #COflood questions do you have? I'll try my best to get you answers.,off-topic,flood
379741387396091904,PHOTOS: Unreal Aerial Views of Devastation from Colorado Flooding http://t.co/wWbTehgN6A,on-topic,flood
379743895581511680,"Chase to Donate $75,000 to Help after Colorado Floods http://t.co/hg2jQgZIm5",on-topic,flood
379747699824001024,Our thoughts are with so many of our friends and family affected by the floods in Colorado. Lets pray that all... http://t.co/JccuXmiA4u,off-topic,flood
379747762717614080,"RT @DenverChannel: Avoid #COFlood waters, health department urges. If you touch it, wash often w/soap. Sewage possible, no reports of oil/g…",on-topic,flood
379752632299970560,Prayers sent out to our Colorado people affected by the flooding. 🙏💙,off-topic,flood
379756235215872000,RT @FoxNews: Death toll in #Colorado flooding rises to 7 as rescue crews scour rubble in search for missing: http://t.co/f8N1pCDts5,on-topic,flood
379758122652672000,World Vision to deploy relief supplies to Colorado floods http://t.co/Pej7H7EwY6,on-topic,flood
379758470787915776,"RT @Clemson_CR: No matter the differences when Americans truly need help, we all come together. #PrayersforDC #Coloradoflood",off-topic,flood
379760349836492800,"Flooding, Stranded, Emotions Rise in Colorado - The flooded area of Colorado is reportedly the size  http://t.co/UZGdETAzK2",on-topic,flood
379763814331203585,@OKCStormWatcher  100 school children trapped by deadly Colorado floods are airlifted to safety after 2 days trapped http://t.co/CscnmePXvA,on-topic,flood
379764674163527680,RT @lilliemedia: Radio Responds To Historic Colorado Flooding | http://t.co/AeXWC5Y0mw http://t.co/8Dma4xtuaa via @allaccess,on-topic,flood
379770990755979264,Take an aerial tour of Colorado’s flooding:  http://t.co/m3cRPz35CG,on-topic,flood
379772630741835776,"#CruzRoja: Misión, Visión y Principales Objectivos ☑ http://t.co/pyY244b4sW | #RedCross #COFlood #cofloods #coflooding #CO #COFloodRelief",on-topic,flood
379773423481679872,In need of temporary office space and net access due to flooding? We have some room to share. http://t.co/HH63La5Hmm #boulderflood,off-topic,flood
379776703398027264,Colorado floods shut down hundreds of oil and gas wells; recovery will take time: Colorado's oil and... http://t.co/HivwsVtrc8 #Oil #BRK,on-topic,flood
379777563268481024,"Wore my bitch socks on my walk, a gift from my favorite bitch weswie #boulderflood http://t.co/s2P6OcJT1p",off-topic,flood
379777756172525569,@Kenny_Wallace HI Kenny!  Do u know if Furniture Row shop affected by Colorado flooding?,off-topic,flood
379778993488019456,"RT @DenverChannel: Larimer County says this is 1,000-year flood. Pic of Big Thompson Canyon #COflood http://t.co/H965LngZ2N http://t.co/GyJ…",on-topic,flood
379780398617612288,"Colorado floods: 7 dead, hundreds missing, 1,500 houses destroyed http://t.co/1RcfRLL5IH",on-topic,flood
379781006753947648,RT @shipcompliant: We're organizing happy hour for #cofloodrelief this Thursday at Kitchen Next Door. 100% of the profits to Red Cross floo…,off-topic,flood
379783766635737088,Thank u @LeahRemini for tweeting how people can help the #ColoradoFlood victims.,on-topic,flood
379785192702885888,RT @CBSDenver: RT @CBS4Shaun: Human Airlift Rescue The Largest Since Hurricane Katrina http://t.co/31dIcwJTiJ #coflood,on-topic,flood
379785549185175552,RT @The_WhiteWolf_: Colorado Ranchers join together to rescue horses and cattle stranded by the floods. http://t.co/7xxcjIBu6z,on-topic,flood
379791400260620289,"RT @Reuters: Eight confirmed dead, 1,600 homes destroyed in Colorado floods http://t.co/l0DyDTE4IV",on-topic,flood
379793698730414081,"RT @Reuters: Eight confirmed dead, 1,600 homes destroyed in Colorado floods http://t.co/l0DyDTE4IV",on-topic,flood
379794378216071168,RT @YourAnonNews: Video: Flooded #Fracking Sites in Colorado http://t.co/b866vkDsyE #COflood,on-topic,flood
379796047562047488,"Seven confirmed dead, 1,500 homes destroyed in Colorado floods http://t.co/jbB9miEsti",on-topic,flood
379797603644215296,#coflood #sterlingflood Sterling CO taken off facebook http://t.co/jVvVqbcP7i,off-topic,flood
379799184901435392,RT @MyBrownNewfies: Late night post. Helping Pets in the Colorado Flooding. #COFlood #BoulderFlood http://t.co/sIBjF3Qwgs,on-topic,flood
379800963277549569,RT @YourAnonNews: #COflood Human Airlift Rescue The Largest Since Hurricane Katrina http://t.co/XOqIZB4CLM,on-topic,flood
379803890906304512,RT @Tweetbrk: WHOA: Wile E. Coyote moment.  The Zephyr tracks near Moffat Tunnel suspended in Air. #coflood http://t.co/TgecWDdvIc - @DrBra…,off-topic,flood
379806956946337793,Please read &amp; share @MarkUdall's resources for #COflood victims: http://t.co/PBzMytLfYe,on-topic,flood
379814171119865858,RT @Cameron_Gray: Please remember to also help #COPets when you're helping those affected by the #COFlood,on-topic,flood
379820110275280896,Colorado Flooding Crisis #COflood http://t.co/03r8SsiDzN via @NicoleAustin1,on-topic,flood
379823339868389376,RT @MikeSoron: More than 1200 missing or unaccounted for in Colorado's 1000-year flood. http://t.co/KpWp7XoTSh #coflood #climate,on-topic,flood
379824266817966081,RT @CopperMtn: Blue sky and #rainbows today. Sending positive vibes to the #COFlood victims! http://t.co/EIg9apjzC4,on-topic,flood
379825395089956864,RT @TheAtlantic: PHOTOS: Historic flooding devastates Colorado http://t.co/IOP2rYkuyL http://t.co/oyDrwVHX4P,on-topic,flood
379825659331084288,"On the News With Thom Hartmann: More Than 1,200 People Unaccounted for in the Colorado Flooding, and More http://t.co/AbZj8GwtVw",on-topic,flood
379828016521551872,God bless Colorado and the people that are involved with the floods .!!! Be safe .!!!❤🐯🐻😥😢🙏❤🐯🐻😢😥🙏,off-topic,flood
379830679917191168,Will people understand the value of longterm data? I hate to see @USGS  streamgages being discontinued due 2 lack of funding #coloradoflood,off-topic,flood
379830914781425664,RT @COPetEmergency: #Found Lab found  #COFlood http://t.co/RwVSGQYSyT,on-topic,flood
379831367795630080,"RT @USArmy: #Soldiers have rescued more than 2,100 people &amp; hundreds of pets displaced by Colorado floods http://t.co/p6a9phC8or @CONG1860",on-topic,flood
379831913021984768,RT @DaleLoberger: UAV Provides Colorado Flooding Assistance Until FEMA Freaks Out  http://t.co/OhtDLhsulS drone mapping for flood reconnais…,on-topic,flood
379832118567653376,RT @drewryniewicz: Praying for the victims &amp; families of the #NavyYardShooting &amp; #Colorado floods.,off-topic,flood
379836589691506688,Praying for Colorado because its crazy flooding out there. 😭🙏,off-topic,flood
379838464528629760,Colorado flooding could help keep tourists away: DENVER (AP) — Little more than a year after Colorado Gov. Joh... http://t.co/FvzqCVgHhm,on-topic,flood
379844735034073088,"RT @AngelLazyChef: Superior #cowx flooding, farm spewing into adjacent creek. Yes, that all was dry farmland. #colorado http://t.co/laL8hhd…",on-topic,flood
379859209564995584,Death toll from Colorado floods rises to eight http://t.co/ZzNddRQSVV,on-topic,flood
379861990413320192,Ham Radio Operators help in emergencies during Colorado Floods - The Denver Post #ARES #coflood #hamr #Hamradio  - http://t.co/Fy9M7eSH2c,on-topic,flood
379866344067313664,Death toll in Colorado flooding rises http://t.co/BGm6dq4416,on-topic,flood
379906663933022208,The latest on Colorado’s devastating flooding: 8 are confirmed dead and 1600 homes have been… http://t.co/BxVaSryANl,on-topic,flood
379915903967580160,Animal Rescue - Pet Shop - Colorado Flooding - Help Animals Now https://t.co/aBv6uKmP43,on-topic,flood
379918454104408064,MT @COEmergency Colorado 2-1-1 Recovery and Relief Guides http://t.co/VyeHrWp5Un … #COflood #hmrd ^CB,on-topic,flood
379921662751154176,Also closed: US 34 Eastbound / Westbound Wiggins-Greeley (Milemarker 149-111) #coflood #cotraf,on-topic,flood
379928767889960960,RT @TotalTrafficDEN: #Boulder closed on Hwy 287 NB at CO-7 and CO-52 in #Longmont #COtraffic http://t.co/V8oA4oBJqC,on-topic,flood
379936040846237696,Navy Gunman - Russian Nuclear Fire - UN Weapons Report - Colorado Flooding - News In http://t.co/6kjLdEP2Xa #NEWS,off-topic,flood
379953426227924992,Fracking and Colorado Flooding Don’t Mix – EcoWatch: Cutting Edge Environmental News Service http://t.co/E7ss8lFAlP,on-topic,flood
379963937157951488,"Expert: Colorado flooding - http://t.co/MU0BZrgLbv: Expert: Colorado floodingDigitalJournal.comWATERLOO, ON, Se... http://t.co/yQYsSmMx6Y",on-topic,flood
379970656437157889,"Lions, tigers, bears bask in rainwater at Colorado wildlife sanctuary - The Denver Post http://t.co/ChEwbAmB02 via @denverpost #coflood",on-topic,flood
379971549811712000,Sending our thoughts and prayers to those affected by the Colorado flooding,off-topic,flood
379971784696532992,RT @ClimateCentral: Flood-ravaged Boulder sets mark as 2013 now the city’s wettest year http://t.co/MLpemhC16R #coflood #climate,on-topic,flood
379974359999205376,#COFLOOD Affected Pets Need Your Help!  http://t.co/EIrPg7SpFB via @amyshojai,on-topic,flood
379974406120153088,Colorado flooding could help keep tourists away http://t.co/vqWiFb51hK DENVER—A little more than a year after Colorado Gov. John Hicke...,on-topic,flood
379976201307058177,Salina Residents Capture Wall Of Water On Video http://t.co/I4vSf4E827 #boulderflood #COflood,on-topic,flood
379977384096587776,RT @freekibble: Big News! ALL @Halopets kibble raised today @Freekibble will go to pets impacted by the flooding in Colorado! http://t.co/M…,on-topic,flood
379977572815101953,Homes destroyed in Colorado floods http://t.co/3wECmc0Z4q #news,on-topic,flood
379982102693163008,Water level monitor and chart #evergreenflood #coflood #jeffcoflood http://t.co/X38FafSWJ5,on-topic,flood
379983889441492992,Still ppl unaccounted for after #COflood. Update social networks or use @RedCross Safe &amp; Well to share your status http://t.co/ZcuLidRRX2,on-topic,flood
379988071170985984,Yesterday our UH-60 crews assisting w/ #coflood rescued 26 people and more than 20 animals - including a turtle! #nationalguard,on-topic,flood
379989564359589889,"RT @boulderweekly: #COFlood first responders eat free at the Smashburger's food truck. Niwot High School, 8789 Niwot Road. Today &amp; tomorrow…",on-topic,flood
379990323528617986,Promising: Number of unaccounted-for persons in #COFlood down to 648. http://t.co/rYdTohyPnf,on-topic,flood
379991225287204865,@NBCNews  Media Ignores Damaged Oil &amp; Gas Tanks from Colorado Flooding -WHY? http://t.co/0aYY646eMV,on-topic,flood
380000326927269888,RT @chuckwoolery: Reid Blames Colorado Floods On 'Climate Change' http://t.co/ILx3VQtK9N via @BreitbartNews PASSED LOBOTOMY,on-topic,flood
380001136419164160,"RT @GlobalNational: The Colorado floods, responsible for the evacuation of almost 12,000, and the death of seven, are seen from space. http…",on-topic,flood
380001702671548416,"RT @DenverChannel: #COflood update in @LarimerCounty - Looking to use smaller aircraft for rescues in tight areas - Chuck Russell, Incident…",on-topic,flood
380002847686799360,COLORADO FLOODS - CALIFORNIA FIRES ?,off-topic,flood
380003518779650048,#COflood update in @LarimerCounty: We have optimism today... that we'll be able to go at the same rate as yesterday. Incident Command Team,on-topic,flood
380003913060990976,Colorado Office of Emergency Management downgrades to 648 unaccounted for people http://t.co/vQZwMzXAPf #COflood,on-topic,flood
380009273377308674,#COflood update in @bouldercounty: Re-entry passes available for Lyons residents tomorrow-- dawn to dusk entry,on-topic,flood
380009973826064384,"RT @9NEWS: #BoulderFlood: up to 12,000 structures are currently threatened. #COFlood",on-topic,flood
380011475391107074,"#COflood update on @bouldercolorado: Crews have cleared a large amount of debris - at max capacity at water treatment plant, per Huntley",on-topic,flood
380026155463876608,Want to help #COFlood victims? Here's how: http://t.co/8CULqhGxob,off-topic,flood
380028181299732480,Check out Colorado frack-site flooding - September 2013 http://t.co/4RvEODvaQw #colorado #fracking #flood #wells #well #oil #gas #fracked,on-topic,flood
380033877185552384,RT @CUBoulder: Flood resource table for students &amp; the #cuboulder community 10-4 today &amp; Wed. @CU_UMC in front of @CUBookStore #boulderflood,on-topic,flood
380035592651681792,RT @YoungCons: Harry Reid blames global warming for the Colorado floods. I guess there had never been a flood before we started driving car…,on-topic,flood
380043050111598592,"#Aurora water officials said Aurora received about 15 inches of rainfall in a week, the same average yearly amount. #cowx #coflood",on-topic,flood
380045080150544384,Colorado Statewide rainfall from the #coflood published by @ColoradoClimate here; http://t.co/HBIvB6y9ZQ @FloodsOrg @FloodPolicyWonk,on-topic,flood
380046804009504768,RT @BreakingMemo: Death Toll From Colorado Floods Rises To Eight http://t.co/V9D9K7eF7r,on-topic,flood
380051870732939264,RT @CodyCrouch: Cleared into Estes Park. Video and pics to come. #CoFlood,off-topic,flood
380051916870258688,RT @fractivist: #toxic tanks leak carcinogens in water way #coflood    @txsharon @AnarchoAnon http://t.co/jPneL0DKDA,on-topic,flood
380054227915005952,The Colorado flooding death toll has risen to 8 &amp; thousands still displaced. See the latest photos of the aftermath http://t.co/Z1MXHWsO8l,on-topic,flood
380056438334185472,RT @WheatRidgePD: Pls RT this info! People in Colorado have been victimized enough. They don’t need to be scammed too! #coflood http://t.co…,on-topic,flood
380061303735611392,Drones can be cool “@ThomasFrey: Drones provide Colorado flooding assistance until FEMA grounded them http://t.co/LoqT0Mji0c”,on-topic,flood
380062608159559680,.RT @bouldercounty: See tags/flags at home? LEAVE THEM IN PLACE. They're 4 search &amp; rescue http://t.co/2YNQ9y6Pav #boulderflood #COFlood,on-topic,flood
380067553219194880,Colorado floods: How to talk to kids and stay strong amid disaster http://t.co/WsClQfk53O,on-topic,flood
380068580831666176,An Interactive Map of the Colorado Floods http://t.co/9a0TdtZK4c,on-topic,flood
380070380183904257,An Interactive Map of the Colorado Floods http://t.co/I6rTySiEtc,on-topic,flood
380071084856709120,Media Ignores Damaged Oil &amp; Gas Tanks from Colorado Flooding http://t.co/wI5mQ3oIzu,on-topic,flood
380073483981451264,@tishaschuller CEO of @ColoradoOilGas is tweeting about the industry response to Colorado flooding at #COGAResponds,on-topic,flood
380074125726711808,RT @SarCharLand: Interested in continued updates on #oilandgas and #coflood? Visit http://t.co/V6ACD2LJ55 or email info@coga.org - thanks #…,on-topic,flood
380074301858537472,His house was wrecked in the #BoulderFlood. So he decided to play his piano. (via @Upworthy) http://t.co/vxMBjTDteG,off-topic,flood
380075455308525568,RT @COpetpantry: We're partnering w/ @HumaneBoulder to help displaced #boulderflood/#coflood victims feed #pets. To help: plz donate: https…,on-topic,flood
380081197289725953,RT @COpetpantry: We're partnering w/ @HumaneBoulder to help displaced #boulderflood/#coflood victims feed #pets. To help: plz donate: https…,on-topic,flood
380084338856955904,@CBSDenver @mariancall is hosting a live+online concert benefit tonight for the #COFlood! Pls share! #MCCOrelief http://t.co/6FRLtzcH4T,on-topic,flood
380085634872139776,South Boulder Road fully open in both directions #COflood #boulderflood,on-topic,flood
380088717672579072,RT @denverpost: LATEST PHOTOS: Rescues near #Jamestown continue for #CoFlood http://t.co/YuJ1CwaQay http://t.co/BGreaOmD28,on-topic,flood
380090542228377601,"CNN: Homes destroyed in Colorado floods: The skies have improved over Colorado, allowing some evacuated ... http://t.co/7TSNYpXwZg #news",on-topic,flood
380092689691443200,RT @fractivist: UPDATE II  #coflood  Image from weld county - #oil #gas wellpad under water | #colorado   @AnarchoAnon http://t.co/Ie6D720R…,on-topic,flood
380099014697304064,RT @COEmergency: .RT @AuroraGov: Good health advice from Aurora's own University of Colorado Hospital! http://t.co/73Ji17FjR5 #COFlood #COP…,on-topic,flood
380100025532964864,7 photos that show how destructive the Colorado flooding has been... http://t.co/YlIcVO1mio,on-topic,flood
380103045440237569,"RT @denverpost: People refusing to leave their Larimer County homes, only 100 rescued Tuesday http://t.co/Uznxh1DhWZ #COFlood",on-topic,flood
380105306157895680,Aftermath of our day. #ColoradoFlood @jujub_14 carrieramz http://t.co/gd3ioHwyxP,off-topic,flood
380109655659139072,RT @Colorado: Our thoughts are with those who have been impacted by the recent flooding in Colorado. Resource info. here: http://t.co/b7YAi…,off-topic,flood
380110762946985984,RT @KDVR: Building a bridge in #EstesPark. http://t.co/RadAfv1QPz #cowx #coflood http://t.co/Gd7EvAoziP,off-topic,flood
380114227437912064,"Colorado Floods: Thousands of Gas, Oil Wells May Contaminate Water http://t.co/AaT8sXni14",on-topic,flood
380121823339220993,RT @coolmompicks: Here's how you can help the Colorado flooding victims: http://t.co/3Wit38OU5a,on-topic,flood
380123027079307264,"Reorganized stats from @COEmergency now classify 6 #COFlood deaths and the 2 missing, presumed dead are listed under missing.",on-topic,flood
380127972180905984,"Donate to #COflood recovery efforts at http://t.co/sW8YGs6Ph8. Please consider donating money, as funds are most easily put to greatest need",on-topic,flood
380130409054339072,"How can we help? #Colorado towns still surrounded by water, residents using refrigerators as 'life rafts': http://t.co/ufRNwjvBEW #COFlood",on-topic,flood
380130451014553600,Noble Energy: Flooding closes 5-10 percent of Colorado wells http://t.co/y36rgD1P6R,on-topic,flood
380132401357135873,RT @5280Magazine: Our thoughts are with Colorado flooding victims. Share why you love CO on Instagram with #5280is20. #coloradoflood #risea…,off-topic,flood
380133995213643776,"Deadly Colorado Floods - http://t.co/ylAu3rPKjG.  #watchmemes,#Weather, #viralvideos http://t.co/AoBzHhzJ9P",on-topic,flood
380134951519154176,RT @TwitchyTeam: Barbi twins looking out for lost pets in Colorado floods; Rescues underway http://t.co/JkUgr6kr4M,on-topic,flood
380141700129488896,RT @5280Magazine: Our thoughts are with Colorado flooding victims. Share why you love CO on Instagram with #5280is20. #coloradoflood #risea…,off-topic,flood
